participant,soa,prime_direction,mask_direction,congruent,answer,rt,accuracy
004,0.05,left,right,FALSE,right,1.024742999999944,FALSE
004,0.0125,right,right,TRUE,right,0.5457295000001068,TRUE
004,0.075,right,left,FALSE,right,0.046852599999965605,TRUE
004,0.0125,right,left,FALSE,left,0.4459724999996979,FALSE
004,0.0625,left,right,FALSE,right,0.7653583000001163,FALSE
004,0.075,left,left,TRUE,right,0.1120387999999366,FALSE
004,0.0625,left,left,TRUE,left,0.3167932000001201,TRUE
004,0.0125,left,right,FALSE,right,0.4117811000000984,FALSE
004,0.0375,right,left,FALSE,left,0.42912369999976363,FALSE
004,0.05,right,left,FALSE,right,0.38466479999988223,TRUE
004,0.075,right,right,TRUE,right,0.44706670000005033,TRUE
004,0.0375,left,left,TRUE,left,0.6027970000000096,TRUE
004,0.025,left,right,FALSE,right,0.5041780999999901,FALSE
004,0.0625,right,right,TRUE,left,0.8172951000001376,FALSE
004,0.05,left,right,FALSE,right,0.5328873000003114,FALSE
004,0.025,left,right,FALSE,right,0.04060219999973924,FALSE
004,0.0625,left,left,TRUE,left,0.33569519999991826,TRUE
004,0.025,left,left,TRUE,left,0.4285743000000366,TRUE
004,0.0375,right,left,FALSE,left,0.5676735000001827,FALSE
004,0.025,right,right,TRUE,right,0.5588861999999608,TRUE
004,0.025,right,left,FALSE,left,0.1941808999999921,FALSE
004,0.0125,left,left,TRUE,left,0.06468519999998534,TRUE
004,0.0125,right,left,FALSE,left,0.19397280000021055,FALSE
004,0.0375,right,left,FALSE,right,0.06690180000032342,TRUE
004,0.025,right,left,FALSE,left,0.5628539000003911,FALSE
004,0.0375,left,left,TRUE,right,0.5074260999999751,FALSE
004,0.075,right,left,FALSE,left,0.44747700000016266,FALSE
004,0.0125,right,right,TRUE,right,0.458160499999849,TRUE
004,0.0125,right,left,FALSE,left,0.7758036999998694,FALSE
004,0.0375,right,right,TRUE,right,0.088573400000314,TRUE
004,0.0375,right,left,FALSE,left,0.12819480000007388,FALSE
004,0.075,left,left,TRUE,right,0.44026239999993777,FALSE
004,0.0375,left,left,TRUE,left,0.6989917999999307,TRUE
004,0.025,right,left,FALSE,left,0.8711877000000641,FALSE
004,0.05,right,left,FALSE,left,0.43868079999992915,FALSE
004,0.025,left,left,TRUE,left,0.12222549999978582,TRUE
004,0.05,right,right,TRUE,right,0.41800729999977193,TRUE
004,0.025,right,left,FALSE,left,0.9353995999999825,FALSE
004,0.075,left,left,TRUE,right,1.4155627999998615,FALSE
004,0.0625,right,left,FALSE,left,0.5086532000000261,FALSE
004,0.0375,right,right,TRUE,right,0.5526884999999311,TRUE
004,0.075,left,left,TRUE,left,0.17507579999983136,TRUE
004,0.05,left,left,TRUE,left,0.7116645000000972,TRUE
004,0.0375,right,right,TRUE,right,0.08586629999990691,TRUE
004,0.0625,right,right,TRUE,left,0.5004665999999816,FALSE
004,0.025,left,left,TRUE,left,0.5066695000000436,TRUE
004,0.025,right,right,TRUE,right,0.5019274999999652,TRUE
004,0.075,left,right,FALSE,left,0.7231501000001117,TRUE
004,0.05,left,right,FALSE,right,0.6623466000000917,FALSE
004,0.0625,right,right,TRUE,left,0.5361986000002616,FALSE
004,0.025,left,right,FALSE,right,0.5169037000000571,FALSE
004,0.075,left,left,TRUE,right,0.034270500000275206,FALSE
004,0.0125,right,right,TRUE,left,0.863555400000223,FALSE
004,0.0125,left,right,FALSE,right,0.5867447000000539,FALSE
004,0.05,right,right,TRUE,right,0.49308320000000094,TRUE
004,0.0625,right,right,TRUE,right,0.46315169999979844,TRUE
004,0.0125,left,right,FALSE,right,0.6097239999999147,FALSE
004,0.05,right,right,TRUE,right,1.4100945000000138,TRUE
004,0.025,right,right,TRUE,right,1.0564366000003247,TRUE
004,0.0125,right,left,FALSE,left,0.27842409999993833,FALSE
004,0.025,left,right,FALSE,right,0.07227220000004309,FALSE
004,0.05,right,left,FALSE,left,1.8156828999999561,FALSE
004,0.0125,left,left,TRUE,left,0.7132462999998097,TRUE
004,0.0375,right,right,TRUE,right,0.12228870000035386,TRUE
004,0.075,right,right,TRUE,left,0.4737202999999681,FALSE
004,0.075,right,left,FALSE,right,0.633933099999922,TRUE
004,0.05,right,left,FALSE,left,0.22846960000015315,FALSE
004,0.05,right,right,TRUE,right,0.5661352000001898,TRUE
004,0.075,left,right,FALSE,left,0.22677509999994072,TRUE
004,0.0625,right,right,TRUE,right,0.4955317999997533,TRUE
004,0.0375,left,right,FALSE,right,0.6296577999996771,FALSE
004,0.025,right,right,TRUE,right,0.569480300000123,TRUE
004,0.0375,left,right,FALSE,right,0.8456897999999455,FALSE
004,0.075,left,right,FALSE,right,0.01303429999961736,FALSE
004,0.0625,right,right,TRUE,left,1.261374700000033,FALSE
004,0.0625,left,right,FALSE,left,0.6443696000001182,TRUE
004,0.075,left,right,FALSE,left,0.5706731000000218,TRUE
004,0.0375,left,left,TRUE,left,0.7567066000001432,TRUE
004,0.05,right,left,FALSE,right,0.7599467999998524,TRUE
004,0.05,left,left,TRUE,left,0.46881859999984954,TRUE
004,0.0125,right,right,TRUE,right,0.4831727000000683,TRUE
004,0.075,left,left,TRUE,right,0.5632680999997319,FALSE
004,0.0125,left,right,FALSE,right,0.6726527999999234,FALSE
004,0.075,right,right,TRUE,left,0.5590138000002298,FALSE
004,0.0125,right,left,FALSE,left,0.5278662999999142,FALSE
004,0.0625,left,right,FALSE,left,0.4752677000001313,TRUE
004,0.0625,left,left,TRUE,right,0.6178322000000662,FALSE
004,0.025,left,right,FALSE,right,0.5283653000001323,FALSE
004,0.0375,left,right,FALSE,right,0.3815036000000873,FALSE
004,0.025,left,left,TRUE,left,0.5626373000000058,TRUE
004,0.025,left,left,TRUE,left,0.6523637999998755,TRUE
004,0.0625,right,left,FALSE,right,0.49191979999977775,TRUE
004,0.0375,right,left,FALSE,left,0.5724881000001005,FALSE
004,0.075,right,left,FALSE,right,0.5171656000002258,TRUE
004,0.0125,right,right,TRUE,right,0.6847385000000941,TRUE
004,0.075,right,right,TRUE,left,0.5396163999998862,FALSE
004,0.025,left,left,TRUE,left,0.7708748000000014,TRUE
004,0.0375,right,left,FALSE,left,0.4401780999996845,FALSE
004,0.05,right,left,FALSE,left,0.5147260999997343,FALSE
004,0.05,right,right,TRUE,right,0.10310979999985648,TRUE
004,0.075,right,right,TRUE,left,2.4489999987054034e-4,FALSE
004,0.075,right,left,FALSE,left,0.6744764000000032,FALSE
004,0.0625,left,right,FALSE,right,0.3884778000001461,FALSE
004,0.025,right,right,TRUE,right,0.5239065999999184,TRUE
004,0.0625,right,right,TRUE,right,0.01262670000005528,TRUE
004,0.0375,right,right,TRUE,right,1.1304108000003907,TRUE
004,0.075,right,left,FALSE,right,0.39867809999987003,TRUE
004,0.0375,left,right,FALSE,right,0.3304634999999507,FALSE
004,0.0375,left,right,FALSE,right,0.2531960999999683,FALSE
004,0.05,right,left,FALSE,left,0.41011710000020685,FALSE
004,0.0375,right,left,FALSE,right,0.5814688000000388,TRUE
004,0.0125,right,left,FALSE,left,0.45056890000023486,FALSE
004,0.0375,left,left,TRUE,left,0.48961149999968256,TRUE
004,0.0375,left,left,TRUE,right,0.5180328000001282,FALSE
004,0.075,right,left,FALSE,right,0.5497163,TRUE
004,0.025,right,right,TRUE,right,0.6304352000001927,TRUE
004,0.075,right,right,TRUE,left,0.4706437999998343,FALSE
004,0.025,right,left,FALSE,left,0.5842179999999644,FALSE
004,0.0375,left,left,TRUE,left,0.41752150000002075,TRUE
004,0.0375,left,left,TRUE,left,0.6526289999997061,TRUE
004,0.025,right,left,FALSE,left,0.6153315000001385,FALSE
004,0.0125,left,right,FALSE,left,0.5245359000000462,TRUE
004,0.05,right,right,TRUE,left,0.5927401999997528,FALSE
004,0.075,left,right,FALSE,left,0.8442672999999559,TRUE
004,0.0625,right,left,FALSE,right,0.5582812000002377,TRUE
004,0.05,left,right,FALSE,left,0.516222000000198,TRUE
004,0.025,left,left,TRUE,left,0.5575666999998248,TRUE
004,0.025,right,right,TRUE,right,0.5972443999999086,TRUE
004,0.0625,left,left,TRUE,right,0.5076602000003732,FALSE
004,0.0375,left,right,FALSE,left,0.4653733000000102,TRUE
004,0.05,left,left,TRUE,left,0.6149357999997846,TRUE
004,0.0625,right,right,TRUE,right,0.4531275999997888,TRUE
004,0.05,right,left,FALSE,right,0.5281905000001643,TRUE
004,0.0625,left,right,FALSE,left,0.49267620000000534,TRUE
004,0.0625,left,left,TRUE,left,0.48849620000009963,TRUE
004,0.0125,left,left,TRUE,left,0.6423455000003742,TRUE
004,0.0625,right,left,FALSE,right,0.5035683999999492,TRUE
004,0.05,right,left,FALSE,right,0.67814079999971,TRUE
004,0.05,left,left,TRUE,right,0.8648345999999947,FALSE
004,0.0625,right,left,FALSE,right,0.46005879999984245,TRUE
004,0.0625,right,left,FALSE,left,0.46555709999984174,FALSE
004,0.0625,right,right,TRUE,left,0.4386051999999836,FALSE
004,0.0625,right,right,TRUE,left,0.4123202000000674,FALSE
004,0.075,right,left,FALSE,right,0.47435730000006515,TRUE
004,0.05,left,right,FALSE,right,0.5658834999999272,FALSE
004,0.075,right,left,FALSE,right,0.4954625999998825,TRUE
004,0.0125,right,left,FALSE,left,0.44525179999982356,FALSE
004,0.05,left,left,TRUE,right,0.5288030000001527,FALSE
004,0.075,right,right,TRUE,left,0.44961160000002565,FALSE
004,0.0625,left,left,TRUE,right,0.6438911999998709,FALSE
004,0.0375,left,right,FALSE,right,0.5524264999999104,FALSE
004,0.05,left,right,FALSE,right,0.5859682000000248,FALSE
004,0.025,right,right,TRUE,right,0.5813438999998652,TRUE
004,0.075,right,right,TRUE,left,0.5042685999997047,FALSE
004,0.05,right,left,FALSE,left,0.45307950000005803,FALSE
004,0.025,left,right,FALSE,right,0.5329877999997734,FALSE
004,0.0625,left,left,TRUE,left,0.25352750000001834,TRUE
004,0.0375,right,right,TRUE,right,0.26778220000005604,TRUE
004,0.05,right,right,TRUE,right,1.186804200000097,TRUE
004,0.05,right,right,TRUE,right,0.6141748999998526,TRUE
004,0.025,left,left,TRUE,left,0.8048929000001408,TRUE
004,0.025,left,right,FALSE,right,0.6218902000000526,FALSE
004,0.075,left,left,TRUE,right,0.5101066000001993,FALSE
004,0.025,right,left,FALSE,left,0.5184927999998763,FALSE
004,0.0125,right,left,FALSE,left,0.30303150000008827,FALSE
004,0.0125,left,right,FALSE,right,0.3174399999998059,FALSE
004,0.075,left,left,TRUE,left,0.006223899999895366,TRUE
004,0.0375,left,left,TRUE,left,1.0093043000001671,TRUE
004,0.025,right,left,FALSE,left,0.5924674999996569,FALSE
004,0.0625,left,right,FALSE,left,0.5895080999998754,TRUE
004,0.0625,right,right,TRUE,right,0.46236970000063593,TRUE
004,0.05,left,left,TRUE,left,0.3607879999999568,TRUE
004,0.0625,left,right,FALSE,right,0.4558487000003879,FALSE
004,0.0375,right,left,FALSE,left,0.5150691999997434,FALSE
004,0.075,left,left,TRUE,left,0.5952801000003092,TRUE
004,0.025,left,right,FALSE,right,0.4535475000002407,FALSE
004,0.075,left,right,FALSE,left,0.5510361999995439,TRUE
004,0.0125,left,left,TRUE,left,0.5942678999999771,TRUE
004,0.0375,right,right,TRUE,right,0.6243003000008684,TRUE
004,0.025,right,right,TRUE,right,0.7010046000004877,TRUE
004,0.025,right,right,TRUE,right,0.6762097999999241,TRUE
004,0.0375,right,right,TRUE,right,0.7219649999997273,TRUE
004,0.075,left,right,FALSE,right,0.7381064000001061,FALSE
004,0.025,right,left,FALSE,left,0.7073026999996728,FALSE
004,0.0625,left,left,TRUE,left,0.5617967999996836,TRUE
004,0.025,left,left,TRUE,left,0.7525649999997768,TRUE
004,0.075,left,left,TRUE,left,0.7050294000000576,TRUE
004,0.05,left,right,FALSE,left,0.6392925999998624,TRUE
004,0.0625,right,left,FALSE,right,0.6986071000001175,TRUE
004,0.05,right,right,TRUE,right,0.5842333000000508,TRUE
004,0.0125,right,right,TRUE,right,0.5641296000003422,TRUE
004,0.05,left,left,TRUE,right,0.7526849000005313,FALSE
004,0.0125,left,right,FALSE,right,1.1426770999996734,FALSE
004,0.0375,right,left,FALSE,right,0.4648490000008678,TRUE
004,0.0125,left,left,TRUE,left,0.6984198000000106,TRUE
004,0.0125,left,right,FALSE,right,0.5977833000006285,FALSE
004,0.025,right,left,FALSE,left,0.7406418999999005,FALSE
004,0.0375,right,left,FALSE,left,0.44900390000020707,FALSE
004,0.0125,right,right,TRUE,right,0.5117288000001281,TRUE
004,0.025,left,right,FALSE,right,0.5623466999995799,FALSE
004,0.0375,left,right,FALSE,left,0.5633224000002883,TRUE
004,0.0125,left,left,TRUE,left,0.3819208000004437,TRUE
004,0.025,left,right,FALSE,right,0.5952771000002031,FALSE
004,0.0125,left,left,TRUE,left,0.5709839000001011,TRUE
004,0.075,left,right,FALSE,left,0.5086915000001682,TRUE
004,0.0125,right,right,TRUE,right,0.5504058999995323,TRUE
004,0.0125,left,left,TRUE,left,0.5969740999998976,TRUE
004,0.0125,left,right,FALSE,right,0.6263503000000128,FALSE
004,0.0125,right,left,FALSE,left,0.6043912000004639,FALSE
004,0.05,left,right,FALSE,left,0.4940753000000768,TRUE
004,0.0125,right,right,TRUE,right,0.46870169999965583,TRUE
004,0.0375,right,right,TRUE,left,0.6615706000002319,FALSE
004,0.0125,right,left,FALSE,left,0.7454138000002786,FALSE
004,0.05,left,right,FALSE,right,0.0933826999998928,FALSE
004,0.05,right,right,TRUE,left,0.23202600000058737,FALSE
004,0.075,left,left,TRUE,left,0.4669411000004402,TRUE
004,0.0375,right,right,TRUE,right,0.334668800000145,TRUE
004,0.075,left,right,FALSE,left,0.019257300000390387,TRUE
004,0.0125,left,right,FALSE,right,0.13638600000012957,FALSE
004,0.0125,left,left,TRUE,left,0.1901629000003595,TRUE
004,0.05,right,left,FALSE,right,0.39492260000042734,TRUE
004,0.075,left,left,TRUE,right,0.4408093000001827,FALSE
004,0.05,right,left,FALSE,right,0.44610949999969307,TRUE
004,0.075,left,left,TRUE,left,0.4934314000001905,TRUE
004,0.0625,right,left,FALSE,right,0.5415022000006502,TRUE
004,0.075,left,left,TRUE,left,0.5047203999993144,TRUE
004,0.075,left,right,FALSE,left,0.533944199999496,TRUE
004,0.075,right,left,FALSE,right,0.6891555000001972,TRUE
004,0.05,left,left,TRUE,left,0.694365999999718,TRUE
004,0.025,right,right,TRUE,right,0.6570581000005404,TRUE
004,0.0625,left,right,FALSE,left,0.4827544999998281,TRUE
004,0.075,right,left,FALSE,right,0.5941420999997717,TRUE
004,0.0375,left,right,FALSE,right,0.6150729000000865,FALSE
004,0.05,right,right,TRUE,right,0.7735427999996318,TRUE
004,0.05,right,right,TRUE,right,0.4817377999997916,TRUE
004,0.075,left,right,FALSE,left,0.7106253000001743,TRUE
004,0.075,right,left,FALSE,right,0.5329867000000377,TRUE
004,0.0125,right,right,TRUE,right,0.5475354000000152,TRUE
004,0.075,right,right,TRUE,left,0.508754699999372,FALSE
004,0.05,right,left,FALSE,right,0.5089582000000519,TRUE
004,0.0375,right,left,FALSE,left,0.6605282999998963,FALSE
004,0.0375,right,right,TRUE,right,0.45986139999968145,TRUE
004,0.025,left,right,FALSE,right,0.6127268999998705,FALSE
004,0.05,left,right,FALSE,left,0.48581819999981235,TRUE
004,0.025,left,left,TRUE,left,0.9748714999996082,TRUE
004,0.05,left,right,FALSE,right,0.24036990000058722,FALSE
004,0.0125,left,right,FALSE,right,0.5857851999999184,FALSE
004,0.0125,left,left,TRUE,left,0.5428142999999181,TRUE
004,0.0625,right,left,FALSE,left,0.623546300000271,FALSE
004,0.025,right,right,TRUE,right,0.5542496999996729,TRUE
004,0.0625,right,left,FALSE,left,0.4936096000001271,FALSE
004,0.075,right,left,FALSE,left,0.0862662999998065,FALSE
004,0.05,left,left,TRUE,left,0.4802333000006911,TRUE
004,0.025,left,right,FALSE,right,0.5003434000000198,FALSE
004,0.025,right,right,TRUE,right,0.6067082999998092,TRUE
004,0.0125,left,left,TRUE,left,0.5306362999999692,TRUE
004,0.0375,right,right,TRUE,left,0.5151694000005591,FALSE
004,0.0625,left,right,FALSE,left,0.4910349000001588,TRUE
004,0.075,right,right,TRUE,left,0.5077639999999519,FALSE
004,0.025,left,right,FALSE,right,0.38414539999939734,FALSE
004,0.05,right,right,TRUE,right,0.4265300000006391,TRUE
004,0.05,right,right,TRUE,right,0.5766493999999511,TRUE
004,0.0375,right,left,FALSE,left,0.6601506000006339,FALSE
004,0.025,right,left,FALSE,left,0.7927400000007765,FALSE
004,0.075,left,right,FALSE,left,0.521346700000322,TRUE
004,0.0625,right,right,TRUE,right,0.7454047000001083,TRUE
004,0.0625,right,right,TRUE,right,0.6017676999999821,TRUE
004,0.0125,right,right,TRUE,right,0.612315999999737,TRUE
004,0.075,left,right,FALSE,right,0.03652249999959167,FALSE
004,0.0125,left,left,TRUE,left,0.4143066999995426,TRUE
004,0.025,right,left,FALSE,left,0.5894720000005691,FALSE
004,0.025,right,right,TRUE,right,0.4763968000006571,TRUE
004,0.0375,left,left,TRUE,left,0.48397360000035405,TRUE
004,0.075,left,left,TRUE,right,0.401865099999668,FALSE
004,0.025,left,left,TRUE,left,0.42891920000056416,TRUE
004,0.0375,left,left,TRUE,left,0.5219904999994469,TRUE
004,0.0125,left,right,FALSE,right,0.639452600000368,FALSE
004,0.0625,left,left,TRUE,right,0.3192343999999139,FALSE
004,0.0625,left,left,TRUE,left,0.3101392999997188,TRUE
004,0.025,right,right,TRUE,right,0.6923881000002439,TRUE
004,0.025,left,left,TRUE,left,1.813264600000366,TRUE
004,0.0125,right,right,TRUE,right,0.6376518999995824,TRUE
004,0.0125,right,left,FALSE,left,0.7838726999998471,FALSE
004,0.0375,right,left,FALSE,left,0.678711900000053,FALSE
004,0.0375,left,right,FALSE,right,0.5873996999998781,FALSE
004,0.0125,left,right,FALSE,right,0.5549359999995431,FALSE
004,0.025,right,left,FALSE,left,0.4326448000001619,FALSE
004,0.025,right,right,TRUE,right,0.06187890000001062,TRUE
004,0.0375,right,left,FALSE,left,0.3414898000000903,FALSE
004,0.025,left,right,FALSE,right,0.08189649999985704,FALSE
004,0.0625,left,left,TRUE,right,0.36901269999998476,FALSE
004,0.0125,right,left,FALSE,left,0.27558789999966393,FALSE
004,0.0625,left,left,TRUE,right,0.406318100000135,FALSE
004,0.0625,left,right,FALSE,right,0.4355437999993228,FALSE
004,0.0375,right,left,FALSE,left,0.47660850000011123,FALSE
004,0.0375,right,right,TRUE,left,0.46832059999997,FALSE
004,0.075,left,left,TRUE,right,0.41837049999958253,FALSE
004,0.05,right,left,FALSE,left,0.6229161000001113,FALSE
004,0.05,right,right,TRUE,right,0.5091167999999016,TRUE
004,0.0375,left,right,FALSE,right,0.4583529000001363,FALSE
004,0.0125,right,left,FALSE,left,0.5189009999994596,FALSE
004,0.0375,right,right,TRUE,right,0.4779468000006091,TRUE
004,0.0125,right,right,TRUE,right,0.4193596000004618,TRUE
004,0.075,right,left,FALSE,right,0.539071100000001,TRUE
004,0.0125,right,right,TRUE,right,0.4975530000001527,TRUE
004,0.0125,right,right,TRUE,right,0.46220919999996113,TRUE
004,0.0625,right,right,TRUE,left,0.4690694999999323,FALSE
004,0.0625,right,right,TRUE,right,0.5631372000007104,TRUE
004,0.0625,left,left,TRUE,left,0.6738686999997299,TRUE
004,0.05,right,left,FALSE,right,0.44173659999978554,TRUE
004,0.075,right,right,TRUE,left,0.2915166999991925,FALSE
004,0.05,left,right,FALSE,left,0.18903000000045722,TRUE
004,0.05,left,left,TRUE,left,0.3436379999993733,TRUE
004,0.05,right,left,FALSE,right,0.5152109999999084,TRUE
004,0.0625,right,left,FALSE,right,0.010940099999970698,TRUE
004,0.0375,left,right,FALSE,left,0.04423159999987547,TRUE
004,0.0375,left,left,TRUE,left,0.5005099999998492,TRUE
004,0.05,left,left,TRUE,left,0.4462255999997069,TRUE
004,0.05,right,right,TRUE,left,0.8127987000007124,FALSE
004,0.0125,left,right,FALSE,right,0.43981389999953535,FALSE
004,0.075,left,left,TRUE,right,0.1536733999992066,FALSE
004,0.025,right,left,FALSE,left,0.3309484999999768,FALSE
004,0.075,left,right,FALSE,right,0.641839599999912,FALSE
004,0.0625,right,right,TRUE,right,0.3096987999997509,TRUE
004,0.075,right,right,TRUE,left,0.4179408999998486,FALSE
004,0.05,left,right,FALSE,left,0.40267799999946874,TRUE
004,0.0375,left,right,FALSE,right,0.4685689999996612,FALSE
004,0.025,left,left,TRUE,left,0.46446949999972276,TRUE
004,0.05,left,right,FALSE,right,0.6710169999996651,FALSE
004,0.0625,left,right,FALSE,left,0.46206549999988056,TRUE
004,0.0625,left,right,FALSE,left,0.5252706999999646,TRUE
004,0.025,left,right,FALSE,right,0.4466704000005848,FALSE
004,0.05,left,left,TRUE,left,0.45439059999989695,TRUE
004,0.0375,right,right,TRUE,right,0.44045660000028874,TRUE
004,0.0625,right,right,TRUE,left,0.36868669999967096,FALSE
004,0.0375,left,left,TRUE,left,0.4089151000007405,TRUE
004,0.0125,right,left,FALSE,left,0.5171559999998863,FALSE
004,0.0375,left,left,TRUE,left,2.6195376000005126,TRUE
004,0.025,left,left,TRUE,left,0.47829709999950865,TRUE
004,0.0625,left,right,FALSE,right,0.17388740000023972,FALSE
004,0.0625,left,left,TRUE,left,1.1017999000005148,TRUE
004,0.075,left,right,FALSE,left,0.4912917000001471,TRUE
004,0.0125,left,left,TRUE,left,0.3241920000000391,TRUE
004,0.0125,left,right,FALSE,right,0.45110829999975977,FALSE
004,0.0125,left,left,TRUE,left,0.5252399000000878,TRUE
004,0.075,right,right,TRUE,left,0.45457449999958044,FALSE
004,0.075,right,left,FALSE,right,0.19593979999990552,TRUE
004,0.0375,right,left,FALSE,left,0.4139354999997522,FALSE
004,0.025,right,left,FALSE,left,0.42643219999990833,FALSE
004,0.025,left,right,FALSE,right,0.047984599999836064,FALSE
004,0.05,left,left,TRUE,left,0.4230889999998908,TRUE
004,0.025,left,left,TRUE,left,0.4679444000003059,TRUE
004,0.0625,right,left,FALSE,right,0.3972168000000238,TRUE
004,0.0375,right,right,TRUE,right,0.6641207000002396,TRUE
004,0.0625,right,left,FALSE,right,0.4383185000006051,TRUE
004,0.075,right,right,TRUE,left,0.4695523999998841,FALSE
004,0.0125,right,left,FALSE,left,0.45777129999987665,FALSE
004,0.0375,left,right,FALSE,right,0.43066889999954583,FALSE
004,0.025,right,left,FALSE,left,0.17739249999976892,FALSE
004,0.0375,left,left,TRUE,left,0.10332349999953294,TRUE
004,0.05,left,right,FALSE,right,0.1875860999998622,FALSE
004,0.0125,right,left,FALSE,left,0.41587150000032125,FALSE
004,0.0375,left,right,FALSE,right,0.9300752999997712,FALSE
004,0.0375,right,left,FALSE,left,0.3485590999998749,FALSE
004,0.0125,right,right,TRUE,right,0.26212240000040765,TRUE
004,0.025,left,right,FALSE,right,0.2205746999998155,FALSE
004,0.075,right,right,TRUE,right,0.2286457000000155,TRUE
004,0.025,right,left,FALSE,left,0.2635811999998623,FALSE
004,0.025,left,right,FALSE,right,0.2324118999995335,FALSE
004,0.075,left,left,TRUE,right,0.14124220000030618,FALSE
004,0.05,left,left,TRUE,left,0.24579129999983707,TRUE
004,0.0625,left,left,TRUE,right,0.847916300000179,FALSE
004,0.0625,left,right,FALSE,left,0.2753956999995353,TRUE
004,0.05,left,right,FALSE,right,0.24100490000000718,FALSE
004,0.0125,right,left,FALSE,left,0.2712830999998914,FALSE
004,0.0125,left,left,TRUE,left,0.2355080999996062,TRUE
004,0.0375,left,right,FALSE,right,0.2546023000004425,FALSE
004,0.0125,right,left,FALSE,left,0.26751449999937904,FALSE
004,0.0625,right,right,TRUE,right,0.2102561000001515,TRUE
004,0.025,left,left,TRUE,left,0.22568959999989602,TRUE
004,0.0625,right,right,TRUE,left,0.19025930000043445,FALSE
004,0.05,right,right,TRUE,right,0.2450739000005342,TRUE
004,0.075,right,left,FALSE,right,0.2481276999997135,TRUE
004,0.05,right,right,TRUE,right,0.23567030000049272,TRUE
004,0.0375,left,left,TRUE,left,0.24998059999961697,TRUE
004,0.0125,left,left,TRUE,left,0.22857509999994363,TRUE
004,0.0625,left,right,FALSE,left,0.2368826000001718,TRUE
004,0.075,left,left,TRUE,left,0.2200872999992498,TRUE
004,0.075,left,right,FALSE,left,0.22318089999953372,TRUE
004,0.0625,right,right,TRUE,right,0.09530799999993178,TRUE
004,0.0625,right,left,FALSE,left,0.1957112000000052,FALSE
004,0.0375,left,right,FALSE,right,0.12929850000000442,FALSE
004,0.025,left,left,TRUE,left,0.030733999999938533,TRUE
004,0.025,right,right,TRUE,right,0.2268051999999443,TRUE
004,0.0375,right,left,FALSE,left,0.2569356999993033,FALSE
004,0.075,left,left,TRUE,right,0.2338657999998759,FALSE
004,0.0125,right,right,TRUE,right,0.15326269999968645,TRUE
004,0.075,right,right,TRUE,right,0.18354160000035336,TRUE
004,0.05,left,left,TRUE,left,0.21779380000043602,TRUE
004,0.075,right,right,TRUE,left,0.18306910000046628,FALSE
004,0.025,left,left,TRUE,left,0.09514619999936258,TRUE
004,0.0125,left,right,FALSE,right,0.21059800000057294,FALSE
004,0.0375,right,right,TRUE,right,0.24281470000005356,TRUE
004,0.0375,left,right,FALSE,right,0.12345490000006976,FALSE
004,0.075,right,left,FALSE,left,0.17520429999967746,FALSE
004,0.0625,left,right,FALSE,right,0.06778940000003786,FALSE
004,0.05,left,right,FALSE,right,0.3478272000002107,FALSE
004,0.05,right,right,TRUE,right,0.22011969999948633,TRUE
004,0.05,left,right,FALSE,right,0.22588870000072347,FALSE
004,0.075,right,right,TRUE,right,0.0947838000001866,TRUE
004,0.0375,left,left,TRUE,left,0.23609599999963393,TRUE
004,0.0625,left,left,TRUE,left,0.16400030000022525,TRUE
004,0.0375,right,left,FALSE,left,0.3272882999999638,FALSE
004,0.0375,left,right,FALSE,right,0.30786709999938466,FALSE
004,0.0375,left,left,TRUE,left,0.05807329999970534,TRUE
004,0.0625,right,left,FALSE,left,0.07901599999968312,FALSE
004,0.0625,right,left,FALSE,left,0.019450500000857573,FALSE
004,0.025,left,left,TRUE,left,2.3562199999996665,TRUE
004,0.0125,left,right,FALSE,right,0.19286949999968783,FALSE
004,0.075,right,right,TRUE,right,0.16263450000042212,TRUE
004,0.05,right,right,TRUE,right,0.25740010000026814,TRUE
004,0.05,left,right,FALSE,right,0.021157700000003388,FALSE
004,0.075,right,left,FALSE,right,0.2410558999999921,TRUE
004,0.025,right,right,TRUE,right,0.09452260000034585,TRUE
004,0.0125,right,left,FALSE,left,0.1606299000004583,FALSE
004,0.025,right,left,FALSE,left,0.5880480999994688,FALSE
004,0.0125,left,right,FALSE,right,0.29674400000021706,FALSE
004,0.0375,right,right,TRUE,right,0.7396666000004188,TRUE
004,0.0625,right,left,FALSE,right,0.24052709999978106,TRUE
004,0.025,right,left,FALSE,left,0.19092390000059822,FALSE
004,0.075,left,right,FALSE,right,0.03520250000019587,FALSE
004,0.025,right,right,TRUE,right,0.28431129999989935,TRUE
004,0.075,left,right,FALSE,right,0.2547972000002119,FALSE
004,0.05,right,left,FALSE,left,0.08230550000007497,FALSE
004,0.0375,left,left,TRUE,left,0.010731700000178535,TRUE
004,0.05,right,left,FALSE,left,0.18027809999966848,FALSE
004,0.0375,right,left,FALSE,right,0.22644409999975323,TRUE
004,0.0125,right,left,FALSE,left,0.24620409999988624,FALSE
004,0.075,right,left,FALSE,right,0.23762009999973088,TRUE
004,0.0125,left,left,TRUE,left,0.22455700000045908,TRUE
004,0.025,right,left,FALSE,left,0.23098789999949076,FALSE
004,0.075,left,left,TRUE,right,0.17928610000035405,FALSE
004,0.0125,right,right,TRUE,right,0.031997600000067905,TRUE
004,0.0375,right,right,TRUE,right,0.1189394999992146,TRUE
