participant,soa,prime_presence,answer,rt,accuracy
003,0.075,present,present,0.036325099999885424,TRUE
003,0.0125,present,present,0.018111600000338512,TRUE
003,0.05,absent,absent,0.0035231000001658686,TRUE
003,0.075,present,present,0.3777313000000504,TRUE
003,0.075,present,present,0.48208699999986493,TRUE
003,0.0625,absent,absent,0.22746439999991708,TRUE
003,0.0375,absent,absent,1.4603713000001335,TRUE
003,0.05,present,present,0.0351106000002801,TRUE
003,0.025,absent,absent,0.2125449000000117,TRUE
003,0.075,present,present,0.6976133000002847,TRUE
003,0.0625,absent,absent,0.11722650000001522,TRUE
003,0.075,absent,absent,0.018487399999685294,TRUE
003,0.05,absent,absent,0.16174910000017917,TRUE
003,0.0375,present,present,1.7451481999996759,TRUE
003,0.075,absent,absent,0.08248330000014903,TRUE
003,0.025,absent,absent,0.052704199999880075,TRUE
003,0.0375,absent,absent,0.034709099999872706,TRUE
003,0.025,absent,absent,0.0492498999997224,TRUE
003,0.05,present,present,0.28934369999979026,TRUE
003,0.0625,present,present,0.35522420000006605,TRUE
003,0.0625,absent,absent,0.09894800000029136,TRUE
003,0.0125,present,present,0.08436899999969683,TRUE
003,0.0625,present,present,0.019123099999887927,TRUE
003,0.05,absent,absent,0.7404470000001311,TRUE
003,0.0375,present,present,0.7752686999997422,TRUE
003,0.05,present,present,0.6938648999998804,TRUE
003,0.0125,present,present,0.7979831000002378,TRUE
003,0.0375,present,present,0.7367309999999634,TRUE
003,0.0625,present,present,0.017905100000007224,TRUE
003,0.0625,absent,absent,0.004656599999634636,TRUE
003,0.0625,present,present,0.08325569999988147,TRUE
003,0.075,absent,absent,0.1546448999997665,TRUE
003,0.0625,present,present,0.7059409000003143,TRUE
003,0.025,present,absent,0.035667600000124366,FALSE
003,0.0125,present,present,0.7502214000001004,TRUE
003,0.075,present,present,0.8649089000000458,TRUE
003,0.075,present,present,0.14912279999998646,TRUE
003,0.0375,present,absent,0.11371090000011463,FALSE
003,0.075,absent,absent,0.03663989999995465,TRUE
003,0.0125,present,present,0.7233446000000185,TRUE
003,0.0125,present,present,0.0036777999998776068,TRUE
003,0.05,absent,absent,0.06909510000014052,TRUE
003,0.0375,present,present,0.021335699999781355,TRUE
003,0.075,present,present,0.003783099999964179,TRUE
003,0.0625,present,present,0.6501636000002691,TRUE
003,0.075,present,present,0.7890877999998338,TRUE
003,0.0375,absent,absent,0.01745779999964725,TRUE
003,0.05,present,present,0.595654100000047,TRUE
003,0.0125,present,absent,0.05168370000001232,FALSE
003,0.025,absent,absent,0.38407699999970646,TRUE
003,0.0125,absent,absent,0.19344550000005256,TRUE
003,0.0625,present,present,0.7303139000000556,TRUE
003,0.0125,present,absent,0.6589581999996881,FALSE
003,0.075,absent,absent,0.7373957999998311,TRUE
003,0.025,present,absent,0.037227400000119815,FALSE
003,0.0125,absent,absent,0.776100900000074,TRUE
003,0.0625,present,present,0.7100287999996908,TRUE
003,0.075,present,present,0.8229957999997168,TRUE
003,0.0375,present,present,0.1796332000003531,TRUE
003,0.025,absent,absent,0.021206400000210124,TRUE
003,0.025,absent,absent,0.018982799999776034,TRUE
003,0.0125,absent,absent,1.0653337999997348,TRUE
003,0.0625,present,present,0.6573977000002742,TRUE
003,0.0625,present,present,0.06738809999933437,TRUE
003,0.0125,present,present,0.7696117000004961,TRUE
003,0.0625,absent,absent,0.7966164999998,TRUE
003,0.0125,present,absent,0.003542199999174045,FALSE
003,0.0375,present,present,0.8651270000000295,TRUE
003,0.0375,present,present,0.7821600000006583,TRUE
003,0.0375,present,present,0.019784200000685814,TRUE
003,0.0625,absent,absent,0.7511653999999908,TRUE
003,0.075,present,present,0.01965730000028998,TRUE
003,0.0625,present,present,0.018264799999997194,TRUE
003,0.075,absent,absent,0.6187974000004033,TRUE
003,0.075,present,present,0.0347938000004433,TRUE
003,0.0375,present,absent,0.6803092000000106,FALSE
003,0.05,present,present,0.19400559999940015,TRUE
003,0.0375,absent,absent,0.7265013999995062,TRUE
003,0.0625,present,present,0.6394505000007484,TRUE
003,0.0125,present,absent,0.7107343000006949,FALSE
003,0.025,present,absent,0.24425840000003518,FALSE
003,0.025,absent,absent,0.7574296000002505,TRUE
003,0.025,absent,absent,0.7149247999996078,TRUE
003,0.05,present,present,0.7598097000000053,TRUE
003,0.0125,present,present,0.051253199999337085,TRUE
003,0.0625,absent,absent,0.0037184000002525863,TRUE
003,0.025,absent,absent,0.10099219999938214,TRUE
003,0.075,absent,absent,0.035919700000704324,TRUE
003,0.0375,absent,absent,0.22782079999979032,TRUE
003,0.075,absent,absent,0.7518577000000732,TRUE
003,0.075,absent,absent,0.002817000000504777,TRUE
003,0.0125,present,absent,0.0016201000007640687,FALSE
003,0.025,present,absent,0.0024788999999145744,FALSE
003,0.075,present,present,0.8485122000001866,TRUE
003,0.025,present,absent,0.01998379999986355,FALSE
003,0.0375,present,absent,0.7581376999996792,FALSE
003,0.05,present,present,0.296607799999947,TRUE
003,0.0125,present,absent,0.16151170000011916,FALSE
003,0.05,present,present,0.03443070000048465,TRUE
003,0.0125,absent,absent,0.051859199999853445,TRUE
003,0.025,present,present,0.8812180000004446,TRUE
003,0.075,absent,absent,0.8389686000000438,TRUE
003,0.0125,present,present,0.1801151999998183,TRUE
003,0.075,absent,absent,0.06769199999962439,TRUE
003,0.0125,present,absent,0.37028100000043196,FALSE
003,0.075,present,present,0.036836899999798334,TRUE
003,0.025,absent,absent,0.7333736999999019,TRUE
003,0.0125,absent,absent,0.7318052999999054,TRUE
003,0.025,present,absent,0.01779919999989943,FALSE
003,0.05,present,present,0.6564652999995815,TRUE
003,0.0625,present,present,0.7390644999995857,TRUE
003,0.025,present,present,0.05295769999975164,TRUE
003,0.025,present,present,0.22837759999947593,TRUE
003,0.0625,present,present,0.01846399999976711,TRUE
003,0.05,absent,absent,0.8449776999996175,TRUE
003,0.0375,present,absent,0.2265186000004178,FALSE
003,0.0125,absent,absent,0.7889850999999908,TRUE
003,0.0625,present,present,0.9078528000000006,TRUE
003,0.0125,present,absent,0.3243628999998691,FALSE
003,0.0375,present,present,0.05278199999975186,TRUE
003,0.0625,present,present,0.0028595000003406312,TRUE
003,0.0125,present,absent,0.06894740000007005,FALSE
003,0.05,present,absent,0.03487900000072841,FALSE
003,0.05,present,present,0.0024597000001449487,TRUE
003,0.075,present,present,0.7984676000005493,TRUE
003,0.0625,present,present,0.17862630000036006,TRUE
003,0.0125,absent,absent,0.7821365999998307,TRUE
003,0.0625,absent,absent,0.8677200000001903,TRUE
003,0.0625,present,present,0.0015497000003961148,TRUE
003,0.0125,present,absent,0.018972699999721954,FALSE
003,0.0375,present,present,0.6011483000002045,TRUE
003,0.075,present,present,0.19633229999999458,TRUE
003,0.075,present,present,0.019907099999727507,TRUE
003,0.0625,present,absent,0.7267418999999791,FALSE
003,0.0375,present,present,0.8037180999999691,TRUE
003,0.075,present,absent,0.7446607000001677,FALSE
003,0.05,present,present,0.09846180000022287,TRUE
003,0.0625,present,present,0.24521419999928185,TRUE
003,0.0375,present,present,0.0014393000001291512,TRUE
003,0.0625,present,present,0.7771483000005901,TRUE
003,0.0125,present,present,0.38122240000029706,TRUE
003,0.075,present,present,0.701201900000342,TRUE
003,0.0625,present,present,0.3621692999995503,TRUE
003,0.025,present,present,0.05110839999997552,TRUE
003,0.025,absent,present,0.40243740000005346,FALSE
003,0.0125,present,present,0.9623191000000588,TRUE
003,0.05,absent,absent,0.2101684999997815,TRUE
003,0.05,absent,absent,0.6968433000001824,TRUE
003,0.075,absent,absent,0.02102070000000822,TRUE
003,0.0375,present,present,0.3608721999999034,TRUE
003,0.05,absent,present,0.22851249999985157,FALSE
003,0.05,present,present,0.8827642999995078,TRUE
003,0.05,absent,absent,0.004740800000035961,TRUE
003,0.025,present,present,0.05051499999990483,TRUE
003,0.025,present,present,0.37142969999968045,TRUE
003,0.0625,absent,absent,0.35679009999967093,TRUE
003,0.0375,absent,absent,0.005323399999724643,TRUE
003,0.025,present,present,0.2111098999994283,TRUE
003,0.0125,absent,absent,0.815292799999952,TRUE
003,0.0375,present,present,0.662148000000343,TRUE
003,0.0625,present,present,0.020419800000126997,TRUE
003,0.075,present,present,0.03350769999997283,TRUE
003,0.05,present,present,0.7704264000003604,TRUE
003,0.0125,present,present,0.1801074000004519,TRUE
003,0.075,present,present,0.8372229999995398,TRUE
003,0.0125,absent,absent,0.7433767000002263,TRUE
003,0.025,present,absent,0.05302370000026713,FALSE
003,0.05,present,absent,0.02044079999996029,FALSE
003,0.05,present,absent,0.7751444000004994,FALSE
003,0.075,present,present,0.2374260000005961,TRUE
003,0.0375,present,absent,0.1648129000004701,FALSE
003,0.0375,present,present,0.18054409999967902,TRUE
003,0.0375,present,present,0.08343130000048404,TRUE
003,0.025,present,present,0.4348590999998123,TRUE
003,0.05,absent,absent,0.01754449999953067,TRUE
003,0.0375,absent,absent,0.08214700000007724,TRUE
003,0.0625,absent,absent,0.08373410000058357,TRUE
003,0.0375,present,absent,0.05248440000013943,FALSE
003,0.0625,present,present,0.090897799999766,TRUE
003,0.025,present,absent,0.11532310000075086,FALSE
003,0.0375,absent,absent,0.051569999999628635,TRUE
003,0.075,present,present,0.9109159999998155,TRUE
003,0.075,present,present,0.03357929999947373,TRUE
003,0.05,present,present,0.0036709999994855025,TRUE
003,0.075,absent,absent,0.017602400000214402,TRUE
003,0.0375,absent,absent,0.053035100000670354,TRUE
003,0.0125,present,present,0.09959660000004078,TRUE
003,0.05,present,present,0.004546799999843643,TRUE
003,0.025,absent,absent,0.05314429999998538,TRUE
003,0.05,present,present,0.6725184000006266,TRUE
003,0.075,present,present,0.723102399999334,TRUE
003,0.025,absent,absent,0.8370555000001332,TRUE
003,0.0125,present,absent,0.3393828999996913,FALSE
003,0.05,absent,absent,0.5290487999991456,TRUE
003,0.025,absent,absent,0.19459310000002006,TRUE
003,0.0375,absent,absent,0.40483079999921756,TRUE
003,0.025,present,present,0.3065452999999252,TRUE
003,0.05,absent,absent,0.3726060000008147,TRUE
003,0.0625,absent,absent,0.7155659000000014,TRUE
003,0.0125,absent,absent,0.11562879999928555,TRUE
003,0.05,present,present,0.2408078000007663,TRUE
003,0.075,present,present,0.32454890000008163,TRUE
003,0.0375,absent,absent,0.6581036000006861,TRUE
003,0.025,present,present,0.1812787999997454,TRUE
003,0.0625,absent,absent,0.09816789999968023,TRUE
004,0.0375,present,absent,2.732331600000066,FALSE
004,0.0625,present,absent,1.8742306000000326,FALSE
004,0.0625,present,absent,1.013130799999999,FALSE
004,0.075,present,absent,1.8656070000000682,FALSE
004,0.0375,present,absent,0.5305563000000575,FALSE
004,0.0125,present,absent,4.86712609999995,FALSE
004,0.075,present,present,0.5491576999999097,TRUE
004,0.025,absent,absent,1.0258522999999968,TRUE
004,0.0375,present,absent,0.9323150000000169,FALSE
004,0.0125,absent,absent,0.6131688000000395,TRUE
004,0.0375,absent,absent,0.6453639000000067,TRUE
004,0.0625,present,absent,1.1185317000000623,FALSE
004,0.0125,present,absent,0.8504985000000715,FALSE
004,0.0375,present,present,0.6758274999999685,TRUE
004,0.05,present,absent,0.6741972999999462,FALSE
004,0.025,absent,absent,0.691072599999984,TRUE
004,0.05,absent,absent,0.6099427999999989,TRUE
004,0.075,present,present,1.361795700000016,TRUE
004,0.0375,absent,absent,0.48189639999998235,TRUE
004,0.05,absent,absent,0.9614330000000564,TRUE
004,0.075,absent,absent,0.5453906999999845,TRUE
004,0.075,absent,absent,0.8813600000000861,TRUE
004,0.0375,present,present,0.916696600000023,TRUE
004,0.0625,present,present,1.5669807000000446,TRUE
004,0.05,absent,absent,0.6772220999999945,TRUE
004,0.0125,present,absent,0.8506118999999899,FALSE
004,0.0625,absent,absent,0.8034095000000434,TRUE
004,0.0375,present,present,0.4051153999999997,TRUE
004,0.05,absent,absent,0.40435310000009395,TRUE
004,0.075,present,present,1.5023349000000508,TRUE
004,0.075,absent,absent,0.5009227000000465,TRUE
004,0.05,present,present,1.0611233000000766,TRUE
004,0.075,present,present,0.8367830000000822,TRUE
004,0.0125,absent,present,0.6929821999999604,FALSE
004,0.05,present,present,0.8343530999999302,TRUE
004,0.025,present,absent,0.435693399999991,FALSE
004,0.0125,present,absent,0.8347741000000042,FALSE
004,0.0125,present,absent,0.8486116999999922,FALSE
004,0.075,present,present,0.44930139999996754,TRUE
004,0.0625,present,present,1.6803115999999818,TRUE
004,0.0375,present,absent,0.7074069999999892,FALSE
004,0.0125,present,absent,0.386266599999999,FALSE
004,0.0125,present,absent,1.2206923999999617,FALSE
004,0.0375,present,absent,1.186987500000214,FALSE
004,0.075,present,present,1.6015628000000106,TRUE
004,0.025,present,absent,0.6576577000000725,FALSE
004,0.075,present,absent,1.3014322000001357,FALSE
004,0.05,present,absent,0.4850046999999904,FALSE
004,0.05,absent,absent,0.30891460000020743,TRUE
004,0.0625,absent,absent,0.5963484999999764,TRUE
004,0.0375,present,absent,0.5469449999998233,FALSE
004,0.0375,absent,absent,0.2902919999999085,TRUE
004,0.0375,present,absent,0.5153686999999536,FALSE
004,0.075,present,present,0.5946011999999428,TRUE
004,0.05,present,present,0.7709700999998859,TRUE
004,0.0625,absent,absent,0.5649733000000197,TRUE
004,0.025,present,absent,0.3730691000000661,FALSE
004,0.075,present,absent,0.4521005999999943,FALSE
004,0.075,present,absent,1.2206728000001021,FALSE
004,0.075,present,absent,0.7229838999999174,FALSE
004,0.05,present,absent,0.43600450000008095,FALSE
004,0.0625,present,absent,1.1820474999999533,FALSE
004,0.0625,present,absent,0.7383647999999994,FALSE
004,0.05,present,absent,0.5779110000000856,FALSE
004,0.0625,present,absent,0.5172981000000618,FALSE
004,0.025,present,absent,1.061046000000033,FALSE
004,0.0375,absent,absent,0.30769950000012614,TRUE
004,0.05,absent,absent,0.5789351000000806,TRUE
004,0.0125,present,present,0.11226600000009057,TRUE
004,0.075,absent,absent,0.4176508999998987,TRUE
004,0.025,present,absent,0.9453943000000891,FALSE
004,0.025,present,absent,0.49874350000004597,FALSE
004,0.0375,absent,absent,0.5553975000000264,TRUE
004,0.0125,present,absent,0.4496349000000919,FALSE
004,0.0125,absent,absent,0.48487539999996443,TRUE
004,0.0625,present,absent,0.9732060999999703,FALSE
004,0.025,absent,absent,0.3707128000000921,TRUE
004,0.025,present,absent,0.7697889999999461,FALSE
004,0.0625,present,absent,0.6129703999999947,FALSE
004,0.075,absent,absent,0.613028100000065,TRUE
004,0.075,absent,absent,0.5477534000001469,TRUE
004,0.0625,present,absent,0.4836450000000241,FALSE
004,0.0125,present,absent,2.6755621000002066,FALSE
004,0.0625,absent,absent,0.3396565999998984,TRUE
004,0.025,present,absent,0.8529373999999734,FALSE
004,0.0375,present,absent,0.6257583000001432,FALSE
004,0.05,absent,absent,0.7406391000001804,TRUE
004,0.025,present,absent,0.5786811000000398,FALSE
004,0.075,absent,absent,0.5155582000002141,TRUE
004,0.025,absent,absent,0.43609749999995984,TRUE
004,0.0625,absent,absent,0.48402230000010604,TRUE
004,0.025,present,absent,0.5957362000001467,FALSE
004,0.0125,present,absent,0.6438193999999839,FALSE
004,0.05,present,absent,0.7887060000000474,FALSE
004,0.0125,absent,absent,0.5809088999999403,TRUE
004,0.025,present,absent,0.382740799999965,FALSE
004,0.025,present,absent,0.4198366000000533,FALSE
004,0.0125,absent,absent,0.418771900000138,TRUE
004,0.0375,present,absent,0.48183029999995597,FALSE
004,0.075,present,absent,1.5404958000001443,FALSE
004,0.05,present,absent,0.7224423000000115,FALSE
004,0.0375,absent,absent,0.3916285999998763,TRUE
004,0.0125,absent,absent,0.434398500000043,TRUE
004,0.0625,present,absent,1.2997918000000936,FALSE
004,0.05,absent,absent,0.6060362000000623,TRUE
004,0.0625,absent,absent,0.737574499999937,TRUE
004,0.025,present,absent,0.48312590000000455,FALSE
004,0.0625,absent,absent,0.3716878000000179,TRUE
004,0.0625,present,absent,0.3010739999999714,FALSE
004,0.0125,present,absent,0.30599080000001777,FALSE
004,0.0625,present,absent,0.6901041999999507,FALSE
004,0.0375,present,absent,0.2845053999999436,FALSE
004,0.025,absent,absent,0.28985180000017863,TRUE
004,0.05,present,absent,0.8175929000001361,FALSE
004,0.0125,absent,absent,1.1549453000000085,TRUE
004,0.025,absent,absent,0.4825749999999971,TRUE
004,0.0375,present,absent,0.5642785000000003,FALSE
004,0.0625,present,absent,0.48500480000006974,FALSE
004,0.05,present,absent,0.7223764000000301,FALSE
004,0.025,present,absent,0.9160845999999765,FALSE
004,0.025,absent,absent,0.7372104999999465,TRUE
004,0.0125,present,absent,0.995461700000078,FALSE
004,0.025,absent,absent,0.786632900000086,TRUE
004,0.075,absent,absent,0.6453139000000192,TRUE
004,0.025,present,absent,0.14803249999999935,FALSE
004,0.0125,present,absent,0.7699373000000378,FALSE
004,0.0375,present,absent,0.4988875999999891,FALSE
004,0.0625,present,absent,0.20556039999996756,FALSE
004,0.0625,absent,absent,0.6453252000001157,TRUE
004,0.05,present,absent,0.7533398999999008,FALSE
004,0.025,present,absent,0.6415781000000607,FALSE
004,0.0125,present,absent,0.7566157999999632,FALSE
004,0.075,present,absent,0.5793264999999792,FALSE
004,0.05,present,absent,0.530574900000147,FALSE
004,0.0125,present,absent,0.7216296000001421,FALSE
004,0.0375,absent,absent,0.5308141000000433,TRUE
004,0.05,present,absent,0.32518499999991946,FALSE
004,0.0375,present,absent,0.5172509000001355,FALSE
004,0.075,present,absent,0.4318868000000293,FALSE
004,0.075,present,absent,0.25912220000009256,FALSE
004,0.0125,absent,absent,0.484781699999985,TRUE
004,0.05,present,present,1.1540012999998908,TRUE
004,0.05,present,absent,0.547147300000006,FALSE
004,0.0375,absent,absent,0.38568850000001476,TRUE
004,0.0375,present,absent,1.5490743999998813,FALSE
004,0.05,present,absent,0.5161238000000594,FALSE
004,0.0375,present,present,0.5941739000002144,TRUE
004,0.075,present,present,0.676911999999902,TRUE
004,0.0125,present,absent,0.2769654000001083,FALSE
004,0.05,present,absent,0.2905398000000332,FALSE
004,0.0625,absent,absent,0.8031103000000712,TRUE
004,0.0125,present,absent,0.32429419999994025,FALSE
004,0.0625,present,absent,0.7253811999999016,FALSE
004,0.025,present,absent,0.4043974999999591,FALSE
004,0.075,absent,absent,0.3091119000000617,TRUE
004,0.075,present,absent,0.9807078999999703,FALSE
004,0.05,present,absent,0.8020271000000321,FALSE
004,0.05,present,absent,0.7375753999999688,FALSE
004,0.05,present,absent,0.4817775999999867,FALSE
004,0.05,absent,absent,0.3704981000000771,TRUE
004,0.0125,absent,absent,0.5955908999999338,TRUE
004,0.025,absent,absent,0.6916390000001229,TRUE
004,0.0375,absent,absent,0.8026667999999972,TRUE
004,0.0375,present,present,0.5473375999999917,TRUE
004,0.0625,absent,absent,0.45271739999998317,TRUE
004,0.05,absent,absent,0.29046309999989717,TRUE
004,0.075,absent,absent,2.4522457999999006,TRUE
004,0.025,present,absent,0.245189499999924,FALSE
004,0.05,present,absent,0.4511324000000059,FALSE
004,0.075,absent,absent,0.53103010000018,TRUE
004,0.0375,present,absent,0.6352222999998958,FALSE
004,0.075,present,absent,0.33760559999996076,FALSE
004,0.025,absent,absent,0.34135540000011133,TRUE
004,0.05,absent,absent,0.30730349999998907,TRUE
004,0.0125,present,absent,0.32068170000002283,FALSE
004,0.05,present,absent,0.23690509999983078,FALSE
004,0.025,present,absent,0.49780310000005557,FALSE
004,0.0625,present,absent,0.5780279000000519,FALSE
004,0.025,absent,absent,0.5139311000000362,TRUE
004,0.025,absent,absent,0.5784817000001112,TRUE
004,0.025,absent,absent,0.5938227999999981,TRUE
004,0.025,present,absent,0.4843895999999859,FALSE
004,0.0125,present,absent,0.2074113999999554,FALSE
004,0.0125,present,absent,0.6577569000000949,FALSE
004,0.0625,present,absent,0.5444949999998698,FALSE
004,0.0375,present,absent,0.5967090000001463,FALSE
004,0.025,absent,absent,0.7869091000000026,TRUE
004,0.05,present,absent,0.7064442000000781,FALSE
004,0.075,present,present,0.37296859999992193,TRUE
004,0.0625,present,absent,0.43507850000014514,FALSE
004,0.0375,absent,absent,0.2129706000000624,TRUE
004,0.075,absent,absent,0.8693929000000935,TRUE
004,0.05,present,present,0.5319013000000723,TRUE
004,0.0125,absent,absent,0.2551320999998552,TRUE
004,0.075,present,absent,0.22902990000011414,FALSE
004,0.0375,absent,absent,0.4024557000000186,TRUE
004,0.0625,present,absent,0.29749730000003183,FALSE
004,0.0125,absent,absent,0.42848800000001575,TRUE
004,0.0375,present,absent,0.4703936999999314,FALSE
004,0.075,present,present,1.5052299999999832,TRUE
004,0.05,present,absent,0.20957580000003873,FALSE
004,0.0375,absent,absent,0.33070470000006935,TRUE
004,0.0375,present,absent,0.33893609999995533,FALSE
004,0.05,present,absent,0.4663628000000699,FALSE
004,0.025,present,absent,0.5932365999999547,FALSE
004,0.05,present,absent,0.322157500000003,FALSE
004,0.0125,absent,absent,0.43254559999991216,TRUE
004,0.0125,present,absent,0.31878039999992325,FALSE
004,0.025,present,absent,0.6120251000002099,FALSE
004,0.025,present,absent,0.2756937999999991,FALSE
004,0.0125,absent,absent,0.6101701000000048,TRUE
004,0.0625,present,absent,0.37289670000018305,FALSE
004,0.0125,present,absent,0.3344650999999885,FALSE
004,0.075,absent,absent,0.24521409999988464,TRUE
004,0.0125,present,absent,0.31333299999982955,FALSE
004,0.075,present,present,0.38731959999995524,TRUE
004,0.0375,present,absent,0.2367916000000605,FALSE
004,0.0625,present,absent,0.8758662000000186,FALSE
004,0.025,absent,absent,0.2954631000000063,TRUE
004,0.05,present,present,0.2919082000000799,TRUE
004,0.0625,present,present,0.2664422000000286,TRUE
004,0.075,present,present,0.2221469999999499,TRUE
004,0.025,absent,absent,0.18958840000004784,TRUE
004,0.075,present,present,0.38585220000004483,TRUE
004,0.0125,present,absent,0.2895912000001317,FALSE
004,0.025,present,absent,0.30609609999987697,FALSE
004,0.05,absent,absent,0.33041209999987586,TRUE
004,0.0375,absent,absent,0.24123680000002423,TRUE
004,0.0125,absent,absent,0.29688629999986915,TRUE
004,0.0625,present,present,0.36934309999992365,TRUE
004,0.075,present,present,0.28991320000000087,TRUE
004,0.0375,present,absent,0.35953390000008767,FALSE
004,0.075,absent,absent,0.28236390000006395,TRUE
004,0.0375,present,present,0.4289208000000144,TRUE
004,0.0375,present,present,1.1228446000000076,TRUE
004,0.05,absent,absent,0.3455891999999494,TRUE
004,0.025,present,present,0.4185506000001169,TRUE
004,0.05,present,absent,0.30859429999986787,FALSE
004,0.025,present,absent,0.2958567000000585,FALSE
004,0.0625,absent,absent,0.2290179999999964,TRUE
004,0.0375,absent,absent,0.20095100000003185,TRUE
004,0.025,present,absent,0.2417168000001766,FALSE
004,0.0125,present,absent,0.2738131999999496,FALSE
004,0.0625,present,present,0.21003350000000864,TRUE
004,0.0625,absent,absent,0.20912040000007437,TRUE
004,0.0375,present,absent,0.17978319999997439,FALSE
004,0.0625,present,present,0.22639780000008614,TRUE
004,0.0125,present,absent,0.48321709999981977,FALSE
004,0.075,present,present,0.5804551000001084,TRUE
004,0.0625,absent,absent,0.32878469999991466,TRUE
004,0.0625,present,absent,0.21250769999983277,FALSE
004,0.0625,absent,absent,0.23676160000013624,TRUE
004,0.05,present,absent,0.2426457000001392,FALSE
004,0.0375,absent,absent,0.2643080000000282,TRUE
004,0.025,present,absent,0.20984490000000733,FALSE
004,0.0125,absent,absent,0.25996100000020306,TRUE
004,0.075,present,present,0.5811429000000317,TRUE
004,0.0625,absent,absent,0.2712670999999318,TRUE
004,0.025,present,absent,0.2445357999999942,FALSE
004,0.0125,present,absent,0.3014800999999352,FALSE
004,0.0625,present,absent,0.21580989999984013,FALSE
004,0.0375,present,absent,0.21733190000009017,FALSE
004,0.0625,present,present,0.5333003000000645,TRUE
004,0.0375,absent,absent,0.24548150000009628,TRUE
004,0.025,present,absent,0.353875300000027,FALSE
004,0.025,present,absent,0.34631690000014714,FALSE
004,0.0375,present,absent,0.7669832999999926,FALSE
004,0.075,absent,absent,0.23660790000008092,TRUE
004,0.05,present,present,0.43481070000007094,TRUE
004,0.0375,present,absent,0.41892809999990277,FALSE
004,0.0375,present,absent,0.29210879999982353,FALSE
004,0.075,present,absent,0.27429219999999077,FALSE
004,0.05,absent,absent,0.8507472999999663,TRUE
004,0.0625,present,absent,0.2125908000000436,FALSE
004,0.075,absent,absent,0.05270410000002812,TRUE
004,0.075,present,absent,0.2773312000001624,FALSE
004,0.0625,absent,absent,0.06592479999994794,TRUE
004,0.05,absent,absent,0.12987520000001496,TRUE
004,0.025,present,absent,0.24398450000012417,FALSE
004,0.0125,present,absent,0.035420199999862234,FALSE
004,0.0125,present,absent,0.526790599999913,FALSE
004,0.0625,present,absent,0.24162380000007033,FALSE
004,0.0125,absent,absent,0.23970200000007935,TRUE
004,0.0125,present,absent,0.22891890000005333,FALSE
004,0.0125,present,absent,0.08368360000008579,FALSE
004,0.075,present,absent,0.2441467000001012,FALSE
004,0.05,absent,absent,1.0293412999999418,TRUE
004,0.075,present,absent,0.18082559999993464,FALSE
004,0.0625,present,present,0.17226640000012594,TRUE
004,0.05,present,present,0.3490039999999226,TRUE
004,0.075,present,present,0.435077400000182,TRUE
004,0.0125,present,absent,0.39000949999990553,FALSE
004,0.0625,present,present,0.24020550000000185,TRUE
004,0.05,absent,absent,0.263577499999883,TRUE
004,0.0375,present,absent,0.1971346000000267,FALSE
004,0.0375,present,present,0.2117000000000644,TRUE
004,0.0125,absent,absent,0.28798170000004575,TRUE
004,0.0625,present,present,0.31687600000009297,TRUE
004,0.0125,absent,absent,0.2812375000000884,TRUE
004,0.0375,present,present,0.5307327999998961,TRUE
004,0.0625,present,present,0.2426276000001053,TRUE
004,0.0375,absent,absent,0.28540670000006685,TRUE
004,0.0375,present,present,0.03228349999994862,TRUE
004,0.0125,present,present,0.531553600000052,TRUE
004,0.0375,present,absent,0.20744070000000647,FALSE
004,0.075,present,absent,0.24055089999978918,FALSE
004,0.075,present,present,0.1791924999999992,TRUE
004,0.0375,present,absent,0.2932338000000527,FALSE
004,0.025,present,absent,0.14845519999994394,FALSE
004,0.0625,present,present,0.24450339999998505,TRUE
004,0.0625,present,present,0.5014482999999927,TRUE
004,0.0375,present,absent,0.42988869999999224,FALSE
004,0.0125,absent,absent,0.19394439999996393,TRUE
004,0.025,present,absent,0.32876859999987573,FALSE
004,0.025,present,absent,0.7243043000000853,FALSE
004,0.025,absent,absent,0.30759949999992386,TRUE
004,0.0125,present,absent,0.3531415999998444,FALSE
004,0.0375,present,absent,0.2891892000000098,FALSE
004,0.0625,present,present,0.22757940000019516,TRUE
004,0.025,present,absent,0.24313149999989037,FALSE
004,0.0625,absent,absent,0.2779714000000695,TRUE
004,0.05,absent,absent,0.2750988000000234,TRUE
004,0.0375,present,present,0.03324419999989914,TRUE
004,0.025,absent,absent,0.21052819999999883,TRUE
004,0.0375,absent,absent,0.31441659999995863,TRUE
004,0.05,absent,absent,0.9151507000001402,TRUE
004,0.05,present,absent,0.18100619999995615,FALSE
004,0.075,absent,absent,0.26412170000003243,TRUE
004,0.0625,absent,absent,0.1621709999999439,TRUE
004,0.075,present,present,0.36833200000000943,TRUE
004,0.075,present,present,0.020205199999963952,TRUE
004,0.05,present,present,1.1705167000000074,TRUE
004,0.0375,absent,absent,0.25620709999998326,TRUE
004,0.0625,present,present,0.5794228999998268,TRUE
004,0.0625,present,present,0.3573324000001321,TRUE
004,0.05,absent,absent,0.25142920000007507,TRUE
004,0.0375,absent,absent,0.19693069999993895,TRUE
004,0.075,absent,absent,0.018974200000002384,TRUE
004,0.0125,present,absent,0.2836116000000857,FALSE
004,0.0125,present,absent,0.17819760000020324,FALSE
004,0.025,present,absent,0.33138000000008105,FALSE
004,0.05,absent,absent,0.35946869999997944,TRUE
004,0.05,present,present,1.0399474999999256,TRUE
